order_id,order_date,store,sku,qty,price,unit_cost,revenue,cogs
1983,2024-04-20,C,SKU004,2,9.51,22.82,19.02,45.64
1984,2024-06-27,A,SKU016,4,36.37,26.86,145.48,107.44
1985,2024-06-29,C,SKU015,3,55.73,12.26,167.19,36.78
1986,2024-05-03,A,SKU001,3,52.13,31.49,156.39000000000001,94.47
1987,2024-02-01,A,SKU012,3,30.57,19.63,91.71000000000001,58.89
1988,2024-02-11,C,SKU020,4,35.26,29.66,141.04,118.64
1989,2024-02-10,B,SKU005,2,32.88,17.03,65.76,34.06
1990,2024-03-09,C,SKU017,3,28.35,26.91,85.05000000000001,80.73
1991,2024-06-21,A,SKU019,3,22.64,13.84,67.92,41.519999999999996
1992,2024-06-12,D,SKU003,2,35.86,16.0,71.72,32.0
1993,2024-01-14,A,SKU010,4,49.05,29.35,196.2,117.4
1994,2024-01-16,D,SKU006,3,59.94,26.67,179.82,80.01
1995,2024-05-20,C,SKU016,1,36.37,26.86,36.37,26.86
1996,2024-05-19,A,SKU013,4,9.29,6.58,37.16,26.32
1997,2024-03-12,D,SKU013,1,9.29,6.58,9.29,6.58
1998,2024-04-03,B,SKU010,1,49.05,29.35,49.05,29.35
1999,2024-03-13,D,SKU011,4,50.25,16.77,201.0,67.08
2000,2024-01-07,D,SKU004,4,9.51,22.82,38.04,91.28
